232,03-17,16:13:47.150,1702,1702,I,NotificationManager,cancelNotificationLocked:0|com.tencent.mobileqq|121|null|10111,E32,cancelNotificationLocked:<*>|<*>|<*>|null|<*>;;
"233,03-17,16:13:47.150,1702,1702,I,NotificationManager,""cancelNotificationLocked,remove =com.tencent.mobileqq"",E31,""cancelNotificationLocked,remove =<*>""";;
234,03-17,16:13:47.150,1702,17633,E,ActivityManager,applyOptionsLocked: Unknown animationType=0,E23,applyOptionsLocked: Unknown animationType=<*>;;
235,03-17,16:13:47.224,2227,2227,I,PanelView,cancelPeek: false,E34,cancelPeek: false;;
"236,03-17,16:13:47.224,2227,2227,I,PanelView,""flingToHeight: vel=0.0, expand=false, target=0.0, collapseSpeedUpFactor=1.0, expandBecauseOfFalsing=false"",E47,""flingToHeight: vel=<*>.<*>, expand=false, target=<*>.<*>, collapseSpeedUpFactor=<*>.<*>, expandBecauseOfFalsing=false""";;
"237,03-17,16:13:47.254,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:false, getTopPadding=333.0, Translation=-6.0"",E155,""updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
238,03-17,16:13:47.254,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false;;
"239,03-17,16:13:47.270,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:false, getTopPadding=333.0, Translation=-21.0"",E155,""updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
240,03-17,16:13:47.270,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false;;
"241,03-17,16:13:47.287,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:false, getTopPadding=333.0, Translation=-43.0"",E155,""updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
242,03-17,16:13:47.287,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false;;
"243,03-17,16:13:47.289,1702,17633,I,WindowManager,""Taking screenshot from Surface with crop:[Rect(0, 48 - 720, 1208)], width:[432], height:[696], minLayer:[21085], maxLayer:[21085], inRotation:[false], rot:[0]"",E149,""Taking screenshot from Surface with crop:[Rect(<*>, <*> - <*>, <*>)], width:[<*>], height:[<*>], minLayer:[<*>], maxLayer:[<*>], inRotation:[false], rot:[<*>]""";;
"244,03-17,16:13:47.305,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:false, getTopPadding=333.0, Translation=-70.0"",E155,""updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
245,03-17,16:13:47.305,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false;;
"246,03-17,16:13:47.320,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:false, getTopPadding=333.0, Translation=-102.0"",E155,""updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
247,03-17,16:13:47.321,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false;;
"248,03-17,16:13:47.338,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:false, getTopPadding=333.0, Translation=-139.0"",E155,""updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
249,03-17,16:13:47.338,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false;;
"250,03-17,16:13:47.341,1702,1702,I,NotificationManager,""updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?true"",E161,""updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?true""";;
"251,03-17,16:13:47.341,1702,1702,I,NotificationManager,""updateLightsLocked,turn off notificationLight"",E162,""updateLightsLocked,turn off notificationLight""";;
"252,03-17,16:13:47.357,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:false, getTopPadding=333.0, Translation=-178.0"",E155,""updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
253,03-17,16:13:47.357,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false;;
"254,03-17,16:13:47.371,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:false, getTopPadding=333.0, Translation=-222.0"",E155,""updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
255,03-17,16:13:47.371,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false;;
"256,03-17,16:13:47.396,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:false, getTopPadding=333.0, Translation=-270.0"",E155,""updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
257,03-17,16:13:47.397,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false;;
258,03-17,16:13:47.402,2227,2227,I,PhoneStatusBar,removeNotification:0|com.tencent.mobileqq|121|null|10111,E111,removeNotification:<*>|<*>|<*>|null|<*>;;
"259,03-17,16:13:47.402,2227,2227,I,PhoneStatusBar,""updateNotificationShade: total=0, active=0"",E163,""updateNotificationShade: total=<*>, active=<*>""";;
"260,03-17,16:13:47.403,2227,2227,I,PhoneStatusBar,""animateCollapsePanels:flags=0, force=false, delayed=false, mExpandedVisible=true"",E19,""animateCollapsePanels:flags=<*>, force=false, delayed=false, mExpandedVisible=true""";;
"261,03-17,16:13:47.409,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:false, getTopPadding=333.0, Translation=-321.0"",E155,""updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
262,03-17,16:13:47.409,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false;;
263,03-17,16:13:47.410,1702,27357,I,WindowManager,The change in focus caused us to need to do a layout begin,E150,The change in focus caused us to need to do a layout begin;;
264,03-17,16:13:47.410,1702,27357,I,WindowManager,The change in focus caused us to need to do a layout end,E151,The change in focus caused us to need to do a layout end;;
"265,03-17,16:13:47.441,2227,2227,I,StackScrollAlgorithm,""overlapAmount:95.0, previousNotificationEnd:0.0, newYTranslation:-95.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-428"",E97,""overlapAmount:<*>.<*>, previousNotificationEnd:<*>.<*>, newYTranslation:<*>.<*>, location:<*>, i:<*>, getTopPadding:<*>.<*>, getLocationOnScreen():<*>""";;
"266,03-17,16:13:47.441,2227,2227,I,StackScrollAlgorithm,""state.clipTopAmount:79, i:0"",E145,""state.clipTopAmount:<*>, i:<*>""";;
"267,03-17,16:13:47.441,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:true, getTopPadding=333.0, Translation=-428.0"",E156,""updateClipping isOverlap:true, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
268,03-17,16:13:47.441,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,E158,updateDimmedActivatedHideSensitive overlap:true;;
"269,03-17,16:13:47.448,2227,2227,I,PhoneStatusBar,""setSystemUiVisibility vis=508 mask=ffffffff oldVal=40000500 newVal=508 diff=40000008 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)"",E126,""setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)""";;
270,03-17,16:13:47.449,2227,2227,I,PhoneStatusBar,cancelAutohide,E27,cancelAutohide;;
"271,03-17,16:13:47.449,2227,2227,I,PhoneStatusBar,""notifyUiVisibilityChanged:vis=0x508, SystemUiVisibility=0x508"",E84,""notifyUiVisibilityChanged:vis=<*>, SystemUiVisibility=<*>""";;
272,03-17,16:13:47.450,2227,2227,V,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true);;
"273,03-17,16:13:47.450,2227,2227,I,PhoneStatusBar,""setSystemUiVisibility vis=0 mask=1 oldVal=508 newVal=508 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"",E126,""setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)""";;
"274,03-17,16:13:47.460,2227,2227,I,StackScrollAlgorithm,""overlapAmount:154.0, previousNotificationEnd:0.0, newYTranslation:-154.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-487"",E97,""overlapAmount:<*>.<*>, previousNotificationEnd:<*>.<*>, newYTranslation:<*>.<*>, location:<*>, i:<*>, getTopPadding:<*>.<*>, getLocationOnScreen():<*>""";;
"275,03-17,16:13:47.460,2227,2227,I,StackScrollAlgorithm,""state.clipTopAmount:138, i:0"",E145,""state.clipTopAmount:<*>, i:<*>""";;
"276,03-17,16:13:47.460,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:true, getTopPadding=333.0, Translation=-487.0"",E156,""updateClipping isOverlap:true, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
277,03-17,16:13:47.460,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,E158,updateDimmedActivatedHideSensitive overlap:true;;
"278,03-17,16:13:47.471,2227,2227,I,StackScrollAlgorithm,""overlapAmount:213.0, previousNotificationEnd:0.0, newYTranslation:-213.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-546"",E97,""overlapAmount:<*>.<*>, previousNotificationEnd:<*>.<*>, newYTranslation:<*>.<*>, location:<*>, i:<*>, getTopPadding:<*>.<*>, getLocationOnScreen():<*>""";;
"279,03-17,16:13:47.471,2227,2227,I,StackScrollAlgorithm,""state.clipTopAmount:197, i:0"",E145,""state.clipTopAmount:<*>, i:<*>""";;
"280,03-17,16:13:47.471,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:true, getTopPadding=333.0, Translation=-546.0"",E156,""updateClipping isOverlap:true, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
281,03-17,16:13:47.471,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,E158,updateDimmedActivatedHideSensitive overlap:true;;
"282,03-17,16:13:47.489,2227,2227,I,PhoneStatusBar,""updateNotificationShade: total=0, active=0"",E163,""updateNotificationShade: total=<*>, active=<*>""";;
283,03-17,16:13:47.496,2227,2227,I,PhoneStatusBar,removeNotificationChildren,E112,removeNotificationChildren;;
284,03-17,16:13:47.496,2227,2227,I,PanelView,onExpandingFinished,E85,onExpandingFinished;;
"285,03-17,16:13:47.498,2227,2227,I,PhoneStatusBar,""updateNotificationShade: total=0, active=0"",E163,""updateNotificationShade: total=<*>, active=<*>""";;
286,03-17,16:13:47.498,2227,2227,I,PhoneStatusBar,removeNotificationChildren,E112,removeNotificationChildren;;
287,03-17,16:13:47.499,1702,2555,W,ActivityManager,Sending non-protected broadcast com.android.systemui.statusbar.visible.change from system 2227:com.android.systemui/u0a37 pkg com.android.systemui,E121,Sending non-protected broadcast <*> from system <*>:<*> pkg <*>;;
"288,03-17,16:13:47.499,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0"",E155,""updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
289,03-17,16:13:47.499,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false;;
"290,03-17,16:13:47.517,1702,8671,D,ActivityManager,""Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }"",E136,""Skipping, withExcluded: false, tr.intent:Intent { flg=<*> cmp=<*> bnds=<*> }""";;
"291,03-17,16:13:47.517,1702,8671,D,ActivityManager,""Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }"",E134,""Skipping, withExcluded: false, tr.intent:Intent { act=<*> flg=<*> cmp=<*> (has extras) }""";;
"292,03-17,16:13:47.517,1702,8671,D,ActivityManager,""Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }"",E135,""Skipping, withExcluded: false, tr.intent:Intent { flg=<*> cmp=<*> (has extras) }""";;
"293,03-17,16:13:47.517,1702,8671,D,ActivityManager,""Skipping, withExcluded: false, tr.intent:Intent { flg=0x10800000 cmp=com.tencent.qqmusic/.business.lockscreen.LockScreenActivity (has extras) }"",E135,""Skipping, withExcluded: false, tr.intent:Intent { flg=<*> cmp=<*> (has extras) }""";;
"294,03-17,16:13:47.518,1702,8671,D,ActivityManager,""Skipping, withExcluded: false, tr.intent:Intent { act=com.android.contacts.action.CHOOSE_SUB dat=tel:xxxxxxxxxxx flg=0x10808000 cmp=com.android.contacts/.ChooseSubActivity (has extras) }"",E132,""Skipping, withExcluded: false, tr.intent:Intent { act=<*> dat=<*> flg=<*> cmp=<*> (has extras) }""";;
"295,03-17,16:13:47.518,1702,8671,D,ActivityManager,""Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.VIEW dat=file:///storage/emulated/0/Tencent/QQfile_recv/b.apk typ=application/vnd.android.package-archive flg=0x10800000 cmp=com.android.packageinstaller/.PackageInstallerActivity (has extras) }"",E133,""Skipping, withExcluded: false, tr.intent:Intent { act=<*> dat=<*> typ=<*> flg=<*> cmp=<*> (has extras) }""";;
"296,03-17,16:13:47.518,1702,8671,D,ActivityManager,""getRecentTasks: num=20,flags=62,totalTasks=46"",E55,""getRecentTasks: num=<*>,flags=<*>,totalTasks=<*>""";;
297,03-17,16:13:47.518,1702,8671,D,ActivityManager,getRecentTasks: topActivity=ComponentInfo{com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity},E56,getRecentTasks: topActivity=ComponentInfo{<*><*>.<*>};;
"298,03-17,16:13:47.525,1702,27353,D,PowerManagerService,""ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"",E103,""ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>""";;
"299,03-17,16:13:47.547,1702,3694,D,ActivityManager,""Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }"",E136,""Skipping, withExcluded: false, tr.intent:Intent { flg=<*> cmp=<*> bnds=<*> }""";;
"300,03-17,16:13:47.547,1702,3694,D,ActivityManager,""Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }"",E134,""Skipping, withExcluded: false, tr.intent:Intent { act=<*> flg=<*> cmp=<*> (has extras) }""";;
"301,03-17,16:13:47.547,1702,3694,D,ActivityManager,""Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }"",E135,""Skipping, withExcluded: false, tr.intent:Intent { flg=<*> cmp=<*> (has extras) }""";;
"302,03-17,16:13:47.547,1702,3694,D,ActivityManager,""getRecentTasks: num=10,flags=62,totalTasks=46"",E55,""getRecentTasks: num=<*>,flags=<*>,totalTasks=<*>""";;
303,03-17,16:13:47.547,1702,3694,D,ActivityManager,getRecentTasks: topActivity=ComponentInfo{com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity},E56,getRecentTasks: topActivity=ComponentInfo{<*><*>.<*>};;
"304,03-17,16:13:47.578,1702,8671,I,NotificationManager,""cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =121"",E33,""cancelNotificationWithTag pid <*>,uid = <*>,tag = null,pkg =<*>,id =<*>""";;
"305,03-17,16:13:47.578,1702,1702,I,NotificationManager,""cancelNotification,index:-1"",E29,""cancelNotification,index:<*>""";;
"306,03-17,16:13:47.585,1702,27353,I,NotificationManager,""cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =119"",E33,""cancelNotificationWithTag pid <*>,uid = <*>,tag = null,pkg =<*>,id =<*>""";;
"307,03-17,16:13:47.585,1702,1702,I,NotificationManager,""cancelNotification,index:-1"",E29,""cancelNotification,index:<*>""";;
"308,03-17,16:13:47.590,1702,2113,I,NotificationManager,""cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =122"",E33,""cancelNotificationWithTag pid <*>,uid = <*>,tag = null,pkg =<*>,id =<*>""";;
309,03-17,16:13:47.598,2227,2227,V,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true);;
"310,03-17,16:13:47.599,2227,2227,I,PhoneStatusBar,""setSystemUiVisibility vis=0 mask=1 oldVal=508 newVal=508 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"",E126,""setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)""";;
"311,03-17,16:13:47.599,2227,2227,I,PhoneStatusBar,""setSystemUiVisibility vis=40000500 mask=ffffffff oldVal=508 newVal=40000500 diff=40000008 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)"",E126,""setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)""";;
312,03-17,16:13:47.600,2227,2227,I,PhoneStatusBar,cancelAutohide,E27,cancelAutohide;;
"313,03-17,16:13:47.600,2227,2227,I,PhoneStatusBar,""notifyUiVisibilityChanged:vis=0x40000500, SystemUiVisibility=0x40000500"",E84,""notifyUiVisibilityChanged:vis=<*>, SystemUiVisibility=<*>""";;
314,03-17,16:13:47.600,2227,2227,D,PhoneStatusBar,makeExpandedInvisible: mExpandedVisible=true,E79,makeExpandedInvisible: mExpandedVisible=true;;
315,03-17,16:13:47.600,2227,2227,I,PanelView,closeQs,E39,closeQs;;
316,03-17,16:13:47.601,2227,2227,I,PanelView,cancelPeek: false,E34,cancelPeek: false;;
317,03-17,16:13:47.601,2227,2227,I,PanelView,instantCollapse,E66,instantCollapse;;
318,03-17,16:13:47.601,2227,2227,I,PanelView,cancelPeek: false,E34,cancelPeek: false;;
319,03-17,16:13:47.601,2227,2227,I,PanelView,closeQs,E39,closeQs;;
320,03-17,16:13:47.602,2227,2227,I,PhoneStatusBar,resumeSuspendedAutohide,E113,resumeSuspendedAutohide;;
321,03-17,16:13:47.603,2227,2227,D,PhoneStatusBar,disable: < expand icons* alerts system_info* back home recent clock navigationbar search quick_settings >,E42,disable: < expand icons* alerts system_info* back home recent clock navigationbar search quick_settings >;;
"322,03-17,16:13:47.631,1702,2555,I,NotificationManager,""cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =123"",E33,""cancelNotificationWithTag pid <*>,uid = <*>,tag = null,pkg =<*>,id =<*>""";;
"323,03-17,16:13:47.631,1702,1702,I,NotificationManager,""cancelNotification,index:-1"",E29,""cancelNotification,index:<*>""";;
"324,03-17,16:13:47.632,1702,1702,I,NotificationManager,""cancelNotification,index:-1"",E29,""cancelNotification,index:<*>""";;
325,03-17,16:13:47.638,1702,2618,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
"326,03-17,16:13:47.640,1702,3697,D,PowerManagerService,""release:lock=189667585, flg=0x0, tag=""""*launch*"""", name=android"""", ws=WorkSource{10111}, uid=1000, pid=1702"",E108,""release:lock=<*>, flg=<*>, tag=""""<*>"""", name=<*>, ws=<*>, uid=<*>, pid=<*>""";;
"327,03-17,16:13:47.641,1702,3697,D,PowerManagerService,""ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"",E103,""ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>""";;
"328,03-17,16:13:47.650,1702,17630,I,NotificationManager,""cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =129"",E33,""cancelNotificationWithTag pid <*>,uid = <*>,tag = null,pkg =<*>,id =<*>""";;
"329,03-17,16:13:47.651,1702,1702,I,NotificationManager,""cancelNotification,index:-1"",E29,""cancelNotification,index:<*>""";;
"330,03-17,16:13:47.681,1702,3694,I,NotificationManager,""cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =135"",E33,""cancelNotificationWithTag pid <*>,uid = <*>,tag = null,pkg =<*>,id =<*>""";;
"331,03-17,16:13:47.691,1702,1737,I,NotificationManager,""cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =140"",E33,""cancelNotificationWithTag pid <*>,uid = <*>,tag = null,pkg =<*>,id =<*>""";;
"332,03-17,16:13:47.694,1702,17632,I,NotificationManager,""cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =144"",E33,""cancelNotificationWithTag pid <*>,uid = <*>,tag = null,pkg =<*>,id =<*>""";;
"333,03-17,16:13:47.695,1702,1702,I,NotificationManager,""cancelNotification,index:-1"",E29,""cancelNotification,index:<*>""";;
"334,03-17,16:13:47.700,1702,1702,I,NotificationManager,""cancelNotification,index:-1"",E29,""cancelNotification,index:<*>""";;
"335,03-17,16:13:47.700,1702,1702,I,NotificationManager,""cancelNotification,index:-1"",E29,""cancelNotification,index:<*>""";;
"336,03-17,16:13:47.707,1702,27357,I,NotificationManager,""cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =193"",E33,""cancelNotificationWithTag pid <*>,uid = <*>,tag = null,pkg =<*>,id =<*>""";;
"337,03-17,16:13:47.707,1702,1702,I,NotificationManager,""cancelNotification,index:-1"",E29,""cancelNotification,index:<*>""";;
"338,03-17,16:13:47.709,1702,2113,D,PowerManagerService,""ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"",E103,""ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>""";;
"339,03-17,16:13:47.709,1702,2113,D,PowerManagerService,""Releasing suspend blocker """"PowerManagerService.WakeLocks""""."",E109,""Releasing suspend blocker """"PowerManagerService.WakeLocks"""".""";;
"340,03-17,16:13:47.713,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0"",E155,""updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
341,03-17,16:13:47.713,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false;;
342,03-17,16:13:47.735,2227,2227,V,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true);;
"343,03-17,16:13:47.736,2227,2227,I,PhoneStatusBar,""setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"",E126,""setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)""";;
344,03-17,16:13:47.743,2227,2794,W,KeyguardUpdateMonitor,registerCallback not in UI.,E107,registerCallback not in UI.;;
345,03-17,16:13:47.743,2227,2794,W,KeyguardUpdateMonitor,android.util.AndroidRuntimeException: Must execute in UI,E8,<*>: Must execute in UI;;
346,03-17,16:13:47.743,2227,2794,V,KeyguardUpdateMonitor,*** unregister callback for com.android.systemui.statusbar.policy.KeyguardMonitor@712d093,E2,*** unregister callback for <*>@<*>;;
347,03-17,16:13:47.810,2227,2227,V,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true);;
"348,03-17,16:13:47.811,2227,2227,I,PhoneStatusBar,""setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"",E126,""setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)""";;
349,03-17,16:13:47.931,2227,2227,V,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true);;
"350,03-17,16:13:47.931,2227,2227,I,PhoneStatusBar,""setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"",E126,""setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)""";;
351,03-17,16:13:47.943,2227,2227,V,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true);;
"352,03-17,16:13:47.945,2227,2227,I,PhoneStatusBar,""setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"",E126,""setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)""";;
